"MICHETTI, Marta Gabriela",PRO,Cdad. Aut. Bs. As.,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,9,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,0,0,2,2,2,2,2,2,0,2,2,2,2,2
"MILMAN, Gerardo Fabian",OTROS,Buenos Aires,0,2,2,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,0,0,1,2,2
"MIRKIN, Beatriz Graciela",FPV,Tucuman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"MOLAS, Pedro Omar",OTROS,Catamarca,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
"MOLINA, Isauro",FPV,Catamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"MONGELO, Jose Ricardo",FPV,Chaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"MONTOYA, Jorge Luciano",OTROS,Cordoba,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,,,,,,,,,,,,,,
"MORAN, Juan Carlos",CC,Buenos Aires,0,1,1,1,2,2,2,2,2,2,2,2,1,1,1,9,1,1,1,1,9,1,1,1,0,2,2,2,2,2,1,1,1,9,1,1,2,2,2,2,2,,,,,,,,,,,,,,
"MORANTE, Antonio Arnaldo Maria",FPV,Chaco,0,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,9,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,,
"MOREJON, Manuel Amor",OTROS,Chubut,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,
"MORENO, Carlos Julio",FPV,Buenos Aires,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"MOUILLERON, Roberto Mario",OTROS,Buenos Aires,1,1,1,1,2,1,1,1,1,1,0,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,1,1,1,9,1,1,1,0,1
"MOYANO, Juan Facundo",FPV,Buenos Aires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,2,2,2,2,2
"MULLER, Edgar",FPER,Cordoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,1,0,0,1,1,2,2
"MULLER, Mabel Hilda",FPV,Buenos Aires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,2,2,2,2,2
"NAVARRO, Graciela",OTROS,Santiago del Estero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NEBREDA, Carmen Rosa",FPV,Cordoba,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NEGRI, Mario",UCR,Cordoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"OBEID, Jorge Alberto",OTROS,Santa Fe,0,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2,1,1,9,1,1,1,1,1,1,1,2,2,2,2,2,2,,,,,,,,,,,,,,
"OBIGLIO, Julian Martin",PRO,Cdad. Aut. Bs. As.,1,1,1,1,1,1,1,1,1,1,1,1,2,9,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,2,2
"OCAnA, Maria Graciela",OTROS,Buenos Aires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"OLIVA, Cristian Rodolfo",OTROS,Santiago del Estero,0,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1
"OLMEDO, Alfredo Horacio",OTROS,Salta,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,0,2,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"OPORTO, Mario Nestor",FPV,Buenos Aires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ORSOLINI, Pablo Eduardo",UCR,Chaco,0,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"ORTIZ CORREA, Marcia",FPV,Catamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ORTIZ, Mariela",FPV,Jujuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PAIS, Juan Mario",FPV,Chubut,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PANSA, Sergio Horacio",FPER,San Luis,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,2,2
"PARADA, Liliana",OTROS,Cdad. Aut. Bs. As.,0,1,9,1,2,1,1,1,0,0,0,1,2,2,2,2,2,2,2,2,1,9,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,1,9,0,1,9,0,0,1,1,1
"PAREDES URQUIZA, Alberto Nicolas",FPV,La Rioja,0,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,0,9,1,1,1,,,,,,,,,,,,,,
"PAROLI, Raul Omar",OTROS,Catamarca,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,1,0,1,,,,,,,,,,,,,,
"PASINI, Ariel Osvaldo",FPV,Buenos Aires,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,,,,,,,,,,,,,,
"PASTORIZA, Mirta Ameliana",OTROS,Santiago del Estero,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
"PERALTA, Fabian Francisco",OTROS,Santa Fe,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,2,2,2,2,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,0,0,0,0,1,9,0,1,0,0,0,1,1,1
"PEREYRA, Guillermo Antonio",FPV,Mendoza,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,
"PEREZ, Adrian",CC,Buenos Aires,0,2,2,2,2,2,2,2,2,2,2,2,1,1,1,9,2,2,2,2,9,1,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,1,1,2,1,,,,,,,,,,,,,,
"PEREZ, Alberto Jose",FPER,San Luis,1,1,1,1,1,1,1,1,1,1,0,1,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,2,2
"PEREZ, Jorge Raul",OTROS,Santiago del Estero,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,
"PERIE, Hugo Ruben",FPV,Corrientes,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,
"PERIE, Julia Argentina",FPV,Misiones,0,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9,1,1,1,1
"PEROTTI, Omar",FPV,Santa Fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PERRONI, Ana Maria",FPV,Corrientes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PIEMONTE, Hector Horacio",CC,Buenos Aires,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,9,1,1,1,1,9,1,1,1,0,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,9,0,0,1,1,2,1
"PIETRAGALLA  CORTI, Horacio",FPV,Buenos Aires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PILATTI VERGARA, Maria Ines",FPV,Chaco,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PINEDO, Federico",PRO,Cdad. Aut. Bs. As.,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,2,2,2,2,9,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,2,2,2,2,0,0,1,1,2,2
"PINTO, Sergio Damian",UCR,Mendoza,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,,,,,,,,,,,,,,
"PLAINI, Francisco Omar",FPV,Buenos Aires,0,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
"PORTELA, Agustin Alberto",UCR,Corrientes,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,9,9,2,2,2,2,9,0,0,9,0,0,0,0,0,0,0,0,1,2,2
"PRADINES, Roberto Arturo",OTROS,Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,2,2,2,2,2,2
"PRIETO, Hugo Nelson",OTROS,Neuquen,0,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,,,,,,,,,,,,,,
"PUCHETA, Ramona",OTROS,Buenos Aires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,2,2,2,0,0,2,2,2
"PUERTA, Federico Ramon",FPER,Misiones,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,0,2,0,0,1,2,2,2
"PUIGGROS, Adriana Victoria",FPV,Buenos Aires,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"QUINTERO, Marta Beatriz",FPV,La Rioja,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,1,1,1,,,,,,,,,,,,,,
"QUIROGA, Horacio Rodolfo",UCR,Neuquen,9,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,
"QUIROZ, Elsa Siria",CC,Buenos Aires,0,1,1,1,2,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,9,1,1,1,0,9,1,2,2,1,1,1,1,1,9,1,1,1,1,9,9,,,,,,,,,,,,,,
"RAIMUNDI, Carlos",OTROS,Buenos Aires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"RASINO, Elida Elena",PS,Santa Fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,9,0,1,0,0,0,1,1,1
"RE, Hilma Leonor",CC,Entre Rios,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,9,1,1,1,0,2,2,2,2,1,1,1,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,9,0,0,1,1,2,0
"RECALDE, Hector Pedro",FPV,Buenos Aires,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"REDCZUK, Oscar",FPV,Misiones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"REGAZZOLI, Maria Cristina",OTROS,La Pampa,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"REYES, Maria Fernanda",CC,Cdad. Aut. Bs. As.,0,1,1,1,2,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,9,1,1,1,0,1,1,9,1,1,2,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,
"RIESTRA, Antonio Sabino",OTROS,Santa Fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,9,0,1,9,0,0,1,1,1
"RIOBOO, Sandra Adriana",UCR,Buenos Aires,1,1,1,1,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,,,,,,,,,,,,,,
"RIOS, Fabian",FPV,Corrientes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"RIOS, Liliana",FPV,Entre Rios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"RISKO, Silvia Lucrecia",FPV,Misiones,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"RIVARA, Raul Alberto",OTROS,Buenos Aires,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,0,1
"RIVAROLA, Ruben Armando",FPV,Jujuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"RIVAS, Jorge",FPV,Buenos Aires,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
"ROBERTI, Alberto Oscar",FPER,Buenos Aires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,2,2,2,2,0,2,2,1,2,2
"ROBLEDO, Roberto Ricardo",OTROS,La Pampa,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"RODRIGUEZ, Evaristo Arturo",FPV,Santa Cruz,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,,,,,,,,,,,,,,
"RODRIGUEZ, Marcela Virginia",OTROS,Buenos Aires,0,1,1,1,2,1,2,1,2,2,2,2,1,1,9,9,1,1,1,1,9,2,9,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,2,0,0,0,0,0,9,0,0,0,0,0,1,1,9
"ROGEL, Fabian Dulio",UCR,Entre Rios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,0,0,0,0,1,1,2
"ROSSI, Agustin Oscar",FPV,Santa Fe,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ROSSI, Alejandro Luis",FPV,Santa Fe,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,,,,,,,,,,,,,,
"ROSSI, Cipriana Lorena",OTROS,Rio Negro,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,1,0,2,1,1,,,,,,,,,,,,,,
"RUCCI, Claudia Monica",FPER,Buenos Aires,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,0,1,1,1,1,0,2,2,2,2,2,2,2,0,0,2,1,2,2
"RUIZ, Aida",OTROS,Santiago del Estero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,2,1,1
"SABBATELLA, Martin",OTROS,Buenos Aires,0,1,1,1,9,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"SACCA, Luis Fernando",UCR,Tucuman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"SALIM, Juan Arturo",FPV,Tucuman,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"SANTILLAN, Marcelo",FPV,Tucuman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"SANTIN, Eduardo",UCR,Buenos Aires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,0,0,0,0,0,1,1,0
"SATRAGNO, Lidia Elsa",PRO,Buenos Aires,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,0,2,1,1,2,,,,,,,,,,,,,,
"SCALESI, Juan Carlos",OTROS,Rio Negro,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,0,9,1,2,1,,,,,,,,,,,,,,
"SCHMIDT-LIERMANN, Cornelia",PRO,Cdad. Aut. Bs. As.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,1,1,2,2
"SCIUTTO, Ruben Dario",FPV,Tierra del Fuego,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"SEGARRA, Adela Rosa",FPV,Buenos Aires,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,9,1,9,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"SEREBRINSKY, Gustavo Eduardo",UCR,Buenos Aires,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,
"SIMONCINI, Silvia",FPV,Santa Fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"SLUGA, Juan Carlos",FPV,Buenos Aires,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,
"SOLA, Felipe Carlos",OTROS,Buenos Aires,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9,1,1,1,0,1
"SOLANAS, Fernando Ezequiel",OTROS,Cdad. Aut. Bs. As.,0,2,2,2,0,2,2,2,0,0,0,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,1,2,2,0,0,0,2,2,2,2,2,9,0,2,2,2,2
"SOLANAS, Julio Rodolfo",FPV,Entre Rios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"SOTO, Gladys Beatriz",FPV,Chaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"STOLBIZER, Margarita Rosa",OTROS,Buenos Aires,0,2,2,2,1,1,1,1,1,1,0,1,1,2,2,2,2,2,2,2,1,1,1,1,0,1,1,1,9,1,1,1,1,1,1,1,1,2,2,1,1,0,0,0,0,1,9,0,1,0,0,0,1,1,2
"STORANI, Maria Luisa",UCR,Buenos Aires,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,2,0,0,0,0,2,2,2,1,0
"STORNI, Silvia",UCR,Cordoba,2,1,1,1,1,1,1,1,1,1,9,1,2,9,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,,,,,,,,,,,,,,
"TERADA, Alicia",CC,Chaco,0,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,9,1,1,1,0,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,0,0,1,0,0,0,0,9,2,2,2,2,2,2
"THOMAS, Enrique Luis",FPER,Mendoza,1,1,1,1,1,2,2,2,1,1,0,1,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,2,2,2,2,2
"TINEO, Javier Hector",FPV,La Rioja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"TOMAS, Daniel",FPV,San Juan,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"TONELLI, Pablo Gabriel",PRO,Cdad. Aut. Bs. As.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,1,1,2,2
"TORFE, Monica Liliana",OTROS,Salta,0,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,,
"TRIACA, Alberto Jorge",PRO,Cdad. Aut. Bs. As.,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,9,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,0,0,0,0,0,1,0,1,0,0,1,1,2,2
"TUNESSI, Juan Pedro",UCR,Buenos Aires,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"UnAC, Jose Ruben",FPV,San Juan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"URLICH, Carlos",UCR,Chaco,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,1,0,1,1,9,1,2,1,1,1,1,1,1,2,2,2,1,1,,,,,,,,,,,,,,
"VALINOTTO, Jorge",OTROS,Cordoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,0,1,9,0,0,1,2,2
"VAQUIE, Enrique",UCR,Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"VARGAS AIGNASSE, Geronimo",FPV,Tucuman,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,
"VAZQUEZ, Silvia Beatriz",OTROS,Buenos Aires,0,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,,,,,,,,,,,,,,
